,rt,trial_type,trial_index,time_elapsed,internal_node_id,subject,group,passed_test,stimulus,type,button_pressed,answer,stimNum,topic,speaker,form,response,correct,Gender,Native_Speaker,Music_Ability,Age,Mobile
5229,8996,audio-button-response,46,379261,0.0-10.0-3.0,91318,group2,yes,prosody_paired_samples/MaiyiY/literal_IR_car.wav,,0,second,1,car,Maiyi,indirect,first,0,Female,Yes,4,50,No
5230,6870,audio-button-response,47,386133,0.0-10.0-4.0,91318,group2,yes,prosody_paired_samples/MaiyiY/IR_literal_piano.wav,,1,first,8,piano,Maiyi,modal,second,0,Female,Yes,4,50,No
5231,6898,audio-button-response,48,393032,0.0-10.0-5.0,91318,group2,yes,prosody_paired_samples/MaiyiY/IR_literal_phone.wav,,0,first,7,phone,Maiyi,indirect,first,1,Female,Yes,4,50,No
5232,8330,audio-button-response,49,401364,0.0-10.0-6.0,91318,group2,yes,prosody_paired_samples/MaiyiY/literal_IR_soup.wav,,1,second,9,soup,Maiyi,indirect,second,1,Female,Yes,4,50,No
5233,5733,audio-button-response,50,407099,0.0-10.0-7.0,91318,group2,yes,prosody_paired_samples/MaiyiY/literal_IR_back.wav,,1,second,2,back,Maiyi,indirect,second,1,Female,Yes,4,50,No
5234,6001,audio-button-response,51,413101,0.0-10.0-8.0,91318,group2,yes,prosody_paired_samples/MaiyiY/IR_literal_temp.wav,,0,first,12,temperature,Maiyi,modal,first,1,Female,Yes,4,50,No
5235,5368,audio-button-response,52,418471,0.0-10.0-9.0,91318,group2,yes,prosody_paired_samples/MaiyiY/literal_IR_door.wav,,1,second,4,door,Maiyi,modal,second,1,Female,Yes,4,50,No
5236,5676,audio-button-response,53,424147,0.0-10.0-10.0,91318,group2,yes,prosody_paired_samples/MaiyiY/literal_IR_office.wav,,1,second,6,office,Maiyi,indirect,second,1,Female,Yes,4,50,No
5237,5269,audio-button-response,54,429416,0.0-10.0-11.0,91318,group2,yes,prosody_paired_samples/MaiyiY/literal_IR_box.wav,,1,second,3,box,Maiyi,modal,second,1,Female,Yes,4,50,No
5238,6827,audio-button-response,55,436245,0.0-11.0-0.0,91318,group2,yes,prosody_paired_samples/KarenL/literal_IR_car.wav,,1,second,1,car,Karen,indirect,second,1,Female,Yes,4,50,No
5239,9189,audio-button-response,56,445435,0.0-11.0-1.0,91318,group2,yes,prosody_paired_samples/KarenL/IR_literal_Spanish.wav,,1,first,10,spanish,Karen,modal,second,0,Female,Yes,4,50,No
5240,5375,audio-button-response,57,450812,0.0-11.0-2.0,91318,group2,yes,prosody_paired_samples/KarenL/literal_IR_window.wav,,0,second,11,window,Karen,modal,first,0,Female,Yes,4,50,No
5241,5365,audio-button-response,58,456177,0.0-11.0-3.0,91318,group2,yes,prosody_paired_samples/KarenL/IR_literal_temp.wav,,0,first,12,temperature,Karen,modal,first,1,Female,Yes,4,50,No
5242,4579,audio-button-response,59,460757,0.0-11.0-4.0,91318,group2,yes,prosody_paired_samples/KarenL/literal_IR_door.wav,,1,second,4,door,Karen,modal,second,1,Female,Yes,4,50,No
5243,5881,audio-button-response,60,466639,0.0-11.0-5.0,91318,group2,yes,prosody_paired_samples/KarenL/IR_literal_piano.wav,,0,first,8,piano,Karen,modal,first,1,Female,Yes,4,50,No
5244,5666,audio-button-response,61,472307,0.0-11.0-6.0,91318,group2,yes,prosody_paired_samples/KarenL/literal_IR_box.wav,,1,second,3,box,Karen,modal,second,1,Female,Yes,4,50,No
5245,5526,audio-button-response,62,477835,0.0-11.0-7.0,91318,group2,yes,prosody_paired_samples/KarenL/literal_IR_office.wav,,1,second,6,office,Karen,indirect,second,1,Female,Yes,4,50,No
5246,5376,audio-button-response,63,483212,0.0-11.0-8.0,91318,group2,yes,prosody_paired_samples/KarenL/IR_literal_back.wav,,0,first,2,back,Karen,indirect,first,1,Female,Yes,4,50,No
5247,5101,audio-button-response,64,488315,0.0-11.0-9.0,91318,group2,yes,prosody_paired_samples/KarenL/IR_literal_laptop.wav,,0,first,5,laptop,Karen,indirect,first,1,Female,Yes,4,50,No
5248,4661,audio-button-response,65,492977,0.0-11.0-10.0,91318,group2,yes,prosody_paired_samples/KarenL/literal_IR_phone.wav,,1,second,7,phone,Karen,indirect,second,1,Female,Yes,4,50,No
5249,5245,audio-button-response,66,498223,0.0-11.0-11.0,91318,group2,yes,prosody_paired_samples/KarenL/IR_literal_soup.wav,,1,first,9,soup,Karen,indirect,second,0,Female,Yes,4,50,No
5250,18409,survey-text,67,516634,0.0-12.0,91318,group2,yes,,debrief,,,,,,,,0,Female,Yes,4,50,No
5251,11176,survey-multi-choice,68,527826,0.0-13.0,91318,group2,yes,,demographic1,,,,,,,,0,Female,Yes,4,50,No
5252,4159,survey-text,69,531989,0.0-14.0,91318,group2,yes,,age,,,,,,,,0,Female,Yes,4,50,No
5253,14287,survey-text,70,546278,0.0-15.0,91318,group2,yes,,,,,,,,,,0,Female,Yes,4,50,No
5254,1723,instructions,0,1728,0.0-0.0,93802,group1,yes,,,,,,,,,,0,Male,Yes,3,48,No
5255,8139,external-html,1,9954,0.0-1.0,93802,group1,yes,,,,,,,,,,0,Male,Yes,3,48,No
5256,1889,instructions,2,11843,0.0-2.0,93802,group1,yes,,,,,,,,,,0,Male,Yes,3,48,No
5257,,video,3,20813,0.0-3.0,93802,group1,yes,"[""prosody_paired_samples/audio_calibration.mp4""]",calibration,,,,,,,,0,Male,Yes,3,48,No
5258,2498,instructions,4,23311,0.0-4.0,93802,group1,yes,,,,,,,,,,0,Male,Yes,3,48,No
5259,3394,audio-button-response,5,26710,0.0-5.0,93802,group1,yes,prosody_paired_samples/ears_audio_check.wav,test,2,,,,,,,0,Male,Yes,3,48,No
5260,16187,instructions,6,44467,0.0-6.0-0.0,93802,group1,yes,,,,,,,,,,0,Male,Yes,3,48,No
5261,6585,audio-button-response,7,51056,0.0-7.0-0.0,93802,group1,yes,prosody_paired_samples/DannyK/literal_IR_window.wav,,1,second,11,window,Danny,modal,second,1,Male,Yes,3,48,No
5262,8948,audio-button-response,8,60005,0.0-7.0-1.0,93802,group1,yes,prosody_paired_samples/DannyK/IR_literal_piano.wav,,0,first,8,piano,Danny,modal,first,1,Male,Yes,3,48,No
5263,6536,audio-button-response,9,66542,0.0-7.0-2.0,93802,group1,yes,prosody_paired_samples/DannyK/IR_literal_temp.wav,,0,first,12,temperature,Danny,modal,first,1,Male,Yes,3,48,No
5264,4643,audio-button-response,10,71188,0.0-7.0-3.0,93802,group1,yes,prosody_paired_samples/DannyK/literal_IR_door.wav,,1,second,4,door,Danny,modal,second,1,Male,Yes,3,48,No
5265,4583,audio-button-response,11,75771,0.0-7.0-4.0,93802,group1,yes,prosody_paired_samples/DannyK/literal_IR_box.wav,,1,second,3,box,Danny,modal,second,1,Male,Yes,3,48,No
5266,5406,audio-button-response,12,81178,0.0-7.0-5.0,93802,group1,yes,prosody_paired_samples/DannyK/IR_literal_car.wav,,1,first,1,car,Danny,indirect,second,0,Male,Yes,3,48,No
5267,5612,audio-button-response,13,86792,0.0-7.0-6.0,93802,group1,yes,prosody_paired_samples/DannyK/IR_literal_soup.wav,,1,first,9,soup,Danny,indirect,second,0,Male,Yes,3,48,No
5268,5795,audio-button-response,14,92589,0.0-7.0-7.0,93802,group1,yes,prosody_paired_samples/DannyK/literal_IR_Spanish.wav,,1,second,10,spanish,Danny,modal,second,1,Male,Yes,3,48,No
5269,6181,audio-button-response,15,98773,0.0-7.0-8.0,93802,group1,yes,prosody_paired_samples/DannyK/literal_IR_back.wav,,1,second,2,back,Danny,indirect,second,1,Male,Yes,3,48,No
5270,5385,audio-button-response,16,104158,0.0-7.0-9.0,93802,group1,yes,prosody_paired_samples/DannyK/IR_literal_office.wav,,1,first,6,office,Danny,indirect,second,0,Male,Yes,3,48,No
5271,5526,audio-button-response,17,109686,0.0-7.0-10.0,93802,group1,yes,prosody_paired_samples/DannyK/literal_IR_laptop.wav,,1,second,5,laptop,Danny,indirect,second,1,Male,Yes,3,48,No
5272,5000,audio-button-response,18,114686,0.0-7.0-11.0,93802,group1,yes,prosody_paired_samples/DannyK/IR_literal_phone.wav,,1,first,7,phone,Danny,indirect,second,0,Male,Yes,3,48,No
5273,6284,audio-button-response,19,120974,0.0-8.0-0.0,93802,group1,yes,prosody_paired_samples/KarenL/IR_literal_office.wav,,0,first,6,office,Karen,indirect,first,1,Male,Yes,3,48,No
5274,5381,audio-button-response,20,126357,0.0-8.0-1.0,93802,group1,yes,prosody_paired_samples/KarenL/IR_literal_door.wav,,0,first,4,door,Karen,modal,first,1,Male,Yes,3,48,No
5275,5365,audio-button-response,21,131722,0.0-8.0-2.0,93802,group1,yes,prosody_paired_samples/KarenL/literal_IR_laptop.wav,,0,second,5,laptop,Karen,indirect,first,0,Male,Yes,3,48,No
5276,5319,audio-button-response,22,137042,0.0-8.0-3.0,93802,group1,yes,prosody_paired_samples/KarenL/literal_IR_Spanish.wav,,1,second,10,spanish,Karen,modal,second,1,Male,Yes,3,48,No
5277,5184,audio-button-response,23,142228,0.0-8.0-4.0,93802,group1,yes,prosody_paired_samples/KarenL/literal_IR_phone.wav,,1,second,7,phone,Karen,indirect,second,1,Male,Yes,3,48,No
5278,3131,audio-button-response,24,145362,0.0-8.0-5.0,93802,group1,yes,prosody_paired_samples/KarenL/IR_literal_soup.wav,,0,first,9,soup,Karen,indirect,first,1,Male,Yes,3,48,No
5279,3848,audio-button-response,25,149211,0.0-8.0-6.0,93802,group1,yes,prosody_paired_samples/KarenL/IR_literal_back.wav,,0,first,2,back,Karen,indirect,first,1,Male,Yes,3,48,No
5280,26657,audio-button-response,26,175870,0.0-8.0-7.0,93802,group1,yes,prosody_paired_samples/KarenL/IR_literal_temp.wav,,1,first,12,temperature,Karen,modal,second,0,Male,Yes,3,48,No
5281,5404,audio-button-response,27,181278,0.0-8.0-8.0,93802,group1,yes,prosody_paired_samples/KarenL/literal_IR_piano.wav,,1,second,8,piano,Karen,modal,second,1,Male,Yes,3,48,No
5282,5403,audio-button-response,28,186682,0.0-8.0-9.0,93802,group1,yes,prosody_paired_samples/KarenL/literal_IR_window.wav,,0,second,11,window,Karen,modal,first,0,Male,Yes,3,48,No
5283,5381,audio-button-response,29,192066,0.0-8.0-10.0,93802,group1,yes,prosody_paired_samples/KarenL/literal_IR_car.wav,,1,second,1,car,Karen,indirect,second,1,Male,Yes,3,48,No
5284,5261,audio-button-response,30,197330,0.0-8.0-11.0,93802,group1,yes,prosody_paired_samples/KarenL/IR_literal_box.wav,,0,first,3,box,Karen,modal,first,1,Male,Yes,3,48,No
5285,4973,audio-button-response,31,202305,0.0-9.0-0.0,93802,group1,yes,prosody_paired_samples/MaiyiY/literal_IR_box.wav,,1,second,3,box,Maiyi,modal,second,1,Male,Yes,3,48,No
5286,5047,audio-button-response,32,207355,0.0-9.0-1.0,93802,group1,yes,prosody_paired_samples/MaiyiY/IR_literal_window.wav,,0,first,11,window,Maiyi,modal,first,1,Male,Yes,3,48,No
5287,5540,audio-button-response,33,212898,0.0-9.0-2.0,93802,group1,yes,prosody_paired_samples/MaiyiY/literal_IR_office.wav,,1,second,6,office,Maiyi,indirect,second,1,Male,Yes,3,48,No
5288,6020,audio-button-response,34,218920,0.0-9.0-3.0,93802,group1,yes,prosody_paired_samples/MaiyiY/IR_literal_laptop.wav,,0,first,5,laptop,Maiyi,indirect,first,1,Male,Yes,3,48,No
5289,4869,audio-button-response,35,223790,0.0-9.0-4.0,93802,group1,yes,prosody_paired_samples/MaiyiY/literal_IR_door.wav,,1,second,4,door,Maiyi,modal,second,1,Male,Yes,3,48,No
5290,5262,audio-button-response,36,229052,0.0-9.0-5.0,93802,group1,yes,prosody_paired_samples/MaiyiY/IR_literal_back.wav,,0,first,2,back,Maiyi,indirect,first,1,Male,Yes,3,48,No
5291,5487,audio-button-response,37,234541,0.0-9.0-6.0,93802,group1,yes,prosody_paired_samples/MaiyiY/IR_literal_temp.wav,,0,first,12,temperature,Maiyi,modal,first,1,Male,Yes,3,48,No
5292,5260,audio-button-response,38,239803,0.0-9.0-7.0,93802,group1,yes,prosody_paired_samples/MaiyiY/literal_IR_phone.wav,,0,second,7,phone,Maiyi,indirect,first,0,Male,Yes,3,48,No
5293,4871,audio-button-response,39,244675,0.0-9.0-8.0,93802,group1,yes,prosody_paired_samples/MaiyiY/literal_IR_piano.wav,,1,second,8,piano,Maiyi,modal,second,1,Male,Yes,3,48,No
5294,6062,audio-button-response,40,250739,0.0-9.0-9.0,93802,group1,yes,prosody_paired_samples/MaiyiY/IR_literal_Spanish.wav,,0,first,10,spanish,Maiyi,modal,first,1,Male,Yes,3,48,No
5295,5485,audio-button-response,41,256226,0.0-9.0-10.0,93802,group1,yes,prosody_paired_samples/MaiyiY/literal_IR_car.wav,,1,second,1,car,Maiyi,indirect,second,1,Male,Yes,3,48,No
5296,5310,audio-button-response,42,261538,0.0-9.0-11.0,93802,group1,yes,prosody_paired_samples/MaiyiY/IR_literal_soup.wav,,0,first,9,soup,Maiyi,indirect,first,1,Male,Yes,3,48,No
5297,5013,audio-button-response,43,266552,0.0-10.0-0.0,93802,group1,yes,prosody_paired_samples/NimishP/Literal_IR_temp.wav,,1,second,12,temperature,Nimish,modal,second,1,Male,Yes,3,48,No
5298,5318,audio-button-response,44,271873,0.0-10.0-1.0,93802,group1,yes,prosody_paired_samples/NimishP/IR_Literal_phone.wav,,0,first,7,phone,Nimish,indirect,first,1,Male,Yes,3,48,No
5299,5510,audio-button-response,45,277386,0.0-10.0-2.0,93802,group1,yes,prosody_paired_samples/NimishP/Literal_IR_soup.wav,,1,second,9,soup,Nimish,indirect,second,1,Male,Yes,3,48,No
5300,4866,audio-button-response,46,282254,0.0-10.0-3.0,93802,group1,yes,prosody_paired_samples/NimishP/Literal_IR_window.wav,,1,second,11,window,Nimish,modal,second,1,Male,Yes,3,48,No
5301,5410,audio-button-response,47,287666,0.0-10.0-4.0,93802,group1,yes,prosody_paired_samples/NimishP/IR_Literal_back.wav,,0,first,2,back,Nimish,indirect,first,1,Male,Yes,3,48,No
5302,4692,audio-button-response,48,292359,0.0-10.0-5.0,93802,group1,yes,prosody_paired_samples/NimishP/IR_Literal_box.wav,,0,first,3,box,Nimish,modal,first,1,Male,Yes,3,48,No
5303,4643,audio-button-response,49,297004,0.0-10.0-6.0,93802,group1,yes,prosody_paired_samples/NimishP/IR_Literal_door.wav,,0,first,4,door,Nimish,modal,first,1,Male,Yes,3,48,No
5304,7695,audio-button-response,50,304700,0.0-10.0-7.0,93802,group1,yes,prosody_paired_samples/NimishP/IR_Literal_car.wav,,0,first,1,car,Nimish,indirect,first,1,Male,Yes,3,48,No
5305,6877,audio-button-response,51,311578,0.0-10.0-8.0,93802,group1,yes,prosody_paired_samples/NimishP/Literal_IR_office.wav,,1,second,6,office,Nimish,indirect,second,1,Male,Yes,3,48,No
5306,6740,audio-button-response,52,318321,0.0-10.0-9.0,93802,group1,yes,prosody_paired_samples/NimishP/IR_Literal_laptop.wav,,0,first,5,laptop,Nimish,indirect,first,1,Male,Yes,3,48,No
5307,7766,audio-button-response,53,326093,0.0-10.0-10.0,93802,group1,yes,prosody_paired_samples/NimishP/Literal_IR_piano.wav,,1,second,8,piano,Nimish,modal,second,1,Male,Yes,3,48,No
5308,6788,audio-button-response,54,332884,0.0-10.0-11.0,93802,group1,yes,prosody_paired_samples/NimishP/Literal_IR_Spanish.wav,,0,second,10,spanish,Nimish,modal,first,0,Male,Yes,3,48,No
5309,5091,audio-button-response,55,337978,0.0-11.0-0.0,93802,group1,yes,prosody_paired_samples/KatieS/IR_Literal_Spanish.wav,,0,first,10,spanish,Katie,modal,first,1,Male,Yes,3,48,No
5310,6083,audio-button-response,56,344066,0.0-11.0-1.0,93802,group1,yes,prosody_paired_samples/KatieS/IR_Literal_soup.wav,,0,first,9,soup,Katie,indirect,first,1,Male,Yes,3,48,No
5311,6424,audio-button-response,57,350494,0.0-11.0-2.0,93802,group1,yes,prosody_paired_samples/KatieS/Literal_IR_car.wav,,1,second,1,car,Katie,indirect,second,1,Male,Yes,3,48,No
5312,5364,audio-button-response,58,355860,0.0-11.0-3.0,93802,group1,yes,prosody_paired_samples/KatieS/IR_Literal_temp.wav,,0,first,12,temperature,Katie,modal,first,1,Male,Yes,3,48,No
5313,6038,audio-button-response,59,361899,0.0-11.0-4.0,93802,group1,yes,prosody_paired_samples/KatieS/IR_Literal_laptop.wav,,0,first,5,laptop,Katie,indirect,first,1,Male,Yes,3,48,No
5314,4653,audio-button-response,60,366556,0.0-11.0-5.0,93802,group1,yes,prosody_paired_samples/KatieS/Literal_IR_box.wav,,1,second,3,box,Katie,modal,second,1,Male,Yes,3,48,No
5315,4518,audio-button-response,61,371074,0.0-11.0-6.0,93802,group1,yes,prosody_paired_samples/KatieS/Literal_IR_window.wav,,1,second,11,window,Katie,modal,second,1,Male,Yes,3,48,No
5316,5798,audio-button-response,62,376874,0.0-11.0-7.0,93802,group1,yes,prosody_paired_samples/KatieS/Literal_IR_back.wav,,1,second,2,back,Katie,indirect,second,1,Male,Yes,3,48,No
5317,6133,audio-button-response,63,383008,0.0-11.0-8.0,93802,group1,yes,prosody_paired_samples/KatieS/IR_Literal_office.wav,,0,first,6,office,Katie,indirect,first,1,Male,Yes,3,48,No
5318,4813,audio-button-response,64,387823,0.0-11.0-9.0,93802,group1,yes,prosody_paired_samples/KatieS/Literal_IR_piano.wav,,1,second,8,piano,Katie,modal,second,1,Male,Yes,3,48,No
5319,4493,audio-button-response,65,392320,0.0-11.0-10.0,93802,group1,yes,prosody_paired_samples/KatieS/IR_Literal_door.wav,,0,first,4,door,Katie,modal,first,1,Male,Yes,3,48,No
5320,5638,audio-button-response,66,397960,0.0-11.0-11.0,93802,group1,yes,prosody_paired_samples/KatieS/Literal_IR_phone.wav,,0,second,7,phone,Katie,indirect,first,0,Male,Yes,3,48,No
5321,17178,survey-text,67,415141,0.0-12.0,93802,group1,yes,,debrief,,,,,,,,0,Male,Yes,3,48,No
5322,20261,survey-multi-choice,68,435421,0.0-13.0,93802,group1,yes,,demographic1,,,,,,,,0,Male,Yes,3,48,No
5323,3896,survey-text,69,439323,0.0-14.0,93802,group1,yes,,age,,,,,,,,0,Male,Yes,3,48,No
5324,18818,survey-text,70,458141,0.0-15.0,93802,group1,yes,,,,,,,,,,0,Male,Yes,3,48,No
5325,537179,instructions,0,537179,0.0-0.0,9540,group2,yes,,,,,,,,,,0,Female,Yes,6,38,No
5326,10216,external-html,1,547743,0.0-1.0,9540,group2,yes,,,,,,,,,,0,Female,Yes,6,38,No
5327,21982,instructions,2,569725,0.0-2.0,9540,group2,yes,,,,,,,,,,0,Female,Yes,6,38,No
5328,,video,3,578858,0.0-3.0,9540,group2,yes,"[""prosody_paired_samples/audio_calibration.mp4""]",calibration,,,,,,,,0,Female,Yes,6,38,No
5329,4986,instructions,4,583845,0.0-4.0,9540,group2,yes,,,,,,,,,,0,Female,Yes,6,38,No
5330,4337,audio-button-response,5,588183,0.0-5.0,9540,group2,yes,prosody_paired_samples/ears_audio_check.wav,test,2,,,,,,,0,Female,Yes,6,38,No
5331,35561,instructions,6,624878,0.0-6.0-0.0,9540,group2,yes,,,,,,,,,,0,Female,Yes,6,38,No
5332,15262,audio-button-response,7,640141,0.0-7.0-0.0,9540,group2,yes,prosody_paired_samples/KarenL/IR_literal_piano.wav,,0,first,8,piano,Karen,modal,first,1,Female,Yes,6,38,No
5333,9316,audio-button-response,8,649457,0.0-7.0-1.0,9540,group2,yes,prosody_paired_samples/KarenL/literal_IR_temp.wav,,1,second,12,temperature,Karen,modal,second,1,Female,Yes,6,38,No
5334,9659,audio-button-response,9,659116,0.0-7.0-2.0,9540,group2,yes,prosody_paired_samples/KarenL/literal_IR_soup.wav,,0,second,9,soup,Karen,indirect,first,0,Female,Yes,6,38,No
5335,7272,audio-button-response,10,666388,0.0-7.0-3.0,9540,group2,yes,prosody_paired_samples/KarenL/IR_literal_back.wav,,0,first,2,back,Karen,indirect,first,1,Female,Yes,6,38,No
5336,8768,audio-button-response,11,675157,0.0-7.0-4.0,9540,group2,yes,prosody_paired_samples/KarenL/literal_IR_phone.wav,,1,second,7,phone,Karen,indirect,second,1,Female,Yes,6,38,No
5337,7820,audio-button-response,12,682978,0.0-7.0-5.0,9540,group2,yes,prosody_paired_samples/KarenL/IR_literal_Spanish.wav,,0,first,10,spanish,Karen,modal,first,1,Female,Yes,6,38,No
5338,10690,audio-button-response,13,693669,0.0-7.0-6.0,9540,group2,yes,prosody_paired_samples/KarenL/literal_IR_office.wav,,1,second,6,office,Karen,indirect,second,1,Female,Yes,6,38,No
5339,5861,audio-button-response,14,699530,0.0-7.0-7.0,9540,group2,yes,prosody_paired_samples/KarenL/IR_literal_window.wav,,1,first,11,window,Karen,modal,second,0,Female,Yes,6,38,No
5340,7319,audio-button-response,15,706850,0.0-7.0-8.0,9540,group2,yes,prosody_paired_samples/KarenL/literal_IR_car.wav,,1,second,1,car,Karen,indirect,second,1,Female,Yes,6,38,No
5341,6072,audio-button-response,16,712923,0.0-7.0-9.0,9540,group2,yes,prosody_paired_samples/KarenL/IR_literal_laptop.wav,,1,first,5,laptop,Karen,indirect,second,0,Female,Yes,6,38,No
5342,7389,audio-button-response,17,720321,0.0-7.0-10.0,9540,group2,yes,prosody_paired_samples/KarenL/IR_literal_door.wav,,0,first,4,door,Karen,modal,first,1,Female,Yes,6,38,No
5343,5910,audio-button-response,18,726231,0.0-7.0-11.0,9540,group2,yes,prosody_paired_samples/KarenL/literal_IR_box.wav,,1,second,3,box,Karen,modal,second,1,Female,Yes,6,38,No
5344,7501,audio-button-response,19,733734,0.0-8.0-0.0,9540,group2,yes,prosody_paired_samples/NimishP/Literal_IR_phone.wav,,0,second,7,phone,Nimish,indirect,first,0,Female,Yes,6,38,No
5345,6289,audio-button-response,20,740024,0.0-8.0-1.0,9540,group2,yes,prosody_paired_samples/NimishP/IR_Literal_door.wav,,1,first,4,door,Nimish,modal,second,0,Female,Yes,6,38,No
5346,6389,audio-button-response,21,746414,0.0-8.0-2.0,9540,group2,yes,prosody_paired_samples/NimishP/Literal_IR_piano.wav,,1,second,8,piano,Nimish,modal,second,1,Female,Yes,6,38,No
5347,5945,audio-button-response,22,752359,0.0-8.0-3.0,9540,group2,yes,prosody_paired_samples/NimishP/IR_Literal_window.wav,,0,first,11,window,Nimish,modal,first,1,Female,Yes,6,38,No
5348,5463,audio-button-response,23,757823,0.0-8.0-4.0,9540,group2,yes,prosody_paired_samples/NimishP/Literal_IR_temp.wav,,1,second,12,temperature,Nimish,modal,second,1,Female,Yes,6,38,No
5349,6074,audio-button-response,24,763897,0.0-8.0-5.0,9540,group2,yes,prosody_paired_samples/NimishP/IR_Literal_office.wav,,0,first,6,office,Nimish,indirect,first,1,Female,Yes,6,38,No
5350,5536,audio-button-response,25,769434,0.0-8.0-6.0,9540,group2,yes,prosody_paired_samples/NimishP/Literal_IR_box.wav,,1,second,3,box,Nimish,modal,second,1,Female,Yes,6,38,No
